 6.02559586e+08  2.18124598e+00  6.02559586e+08  2.18123778e+00  6.02559586e+08  1.79728203e+02  6.02559586e+08 -2.87701988e-01  6.02559586e+08 -6.89506547e+01  6.02559586e+08  8.20184171e+00  6.02559586e+08 -9.69366248e+01 
 6.16595002e+08  2.18146869e+00  6.16595002e+08  2.18146006e+00  6.16595002e+08  1.79693429e+02  6.16595002e+08 -3.22845701e-01  6.16595002e+08 -6.87504284e+01  6.16595002e+08  8.20206420e+00  6.16595002e+08 -9.67363511e+01 
 6.30957344e+08  2.18167966e+00  6.30957344e+08  2.18167058e+00  6.30957344e+08  1.79658486e+02  6.30957344e+08 -3.58168532e-01  6.30957344e+08 -6.85502144e+01  6.30957344e+08  8.20227494e+00  6.30957344e+08 -9.65360927e+01 
 6.45654229e+08  2.18187933e+00  6.45654229e+08  2.18186978e+00  6.45654229e+08  1.79623354e+02  6.45654229e+08 -3.93688666e-01  6.45654229e+08 -6.83500122e+01  6.45654229e+08  8.20247437e+00  6.45654229e+08 -9.63358490e+01 
 6.60693448e+08  2.18206811e+00  6.60693448e+08  2.18205807e+00  6.60693448e+08  1.79588015e+02  6.60693448e+08 -4.29424427e-01  6.60693448e+08 -6.81498214e+01  6.60693448e+08  8.20266290e+00  6.60693448e+08 -9.61356196e+01 
 6.76082975e+08  2.18224640e+00  6.76082975e+08  2.18223584e+00  6.76082975e+08  1.79552451e+02  6.76082975e+08 -4.65394285e-01  6.76082975e+08 -6.79496416e+01  6.76082975e+08  8.20284093e+00  6.76082975e+08 -9.59354040e+01 
 6.91830971e+08  2.18241457e+00  6.91830971e+08  2.18240347e+00  6.91830971e+08  1.79516644e+02  6.91830971e+08 -5.01616864e-01  6.91830971e+08 -6.77494725e+01  6.91830971e+08  8.20300883e+00  6.91830971e+08 -9.57352017e+01 
 7.07945784e+08  2.18257297e+00  7.07945784e+08  2.18256131e+00  7.07945784e+08  1.79480575e+02  7.07945784e+08 -5.38110951e-01  7.07945784e+08 -6.75493137e+01  7.07945784e+08  8.20316694e+00  7.07945784e+08 -9.55350123e+01 
 7.24435960e+08  2.18272193e+00  7.24435960e+08  2.18270967e+00  7.24435960e+08  1.79444226e+02  7.24435960e+08 -5.74895504e-01  7.24435960e+08 -6.73491648e+01  7.24435960e+08  8.20331559e+00  7.24435960e+08 -9.53348354e+01 
 7.41310241e+08  2.18286176e+00  7.41310241e+08  2.18284888e+00  7.41310241e+08  1.79407577e+02  7.41310241e+08 -6.11989656e-01  7.41310241e+08 -6.71490255e+01  7.41310241e+08  8.20345511e+00  7.41310241e+08 -9.51346707e+01 
