f_ghz,gain_imb_db,phase_imb_deg,cm_leak_dbc,cm_dm_db
1.584893190000000018e+01,1.961860000000203996e-03,8.982130000001120607e-02,-6.202624121000000201e+01,-8.302971700000000510e+01
1.621810100000000077e+01,2.053140000000119869e-03,9.185220000000526852e-02,-6.182788971000000089e+01,-8.283091349999999409e+01
1.659586910000000159e+01,2.148619999999823449e-03,9.392510000000697801e-02,-6.162960354999999879e+01,-8.263210820000000467e+01
1.698243649999999860e+01,2.248509999999814823e-03,9.604260000000408581e-02,-6.143138562999999408e+01,-8.243329749999999478e+01
1.737800830000000119e+01,2.353010000000210766e-03,9.820479999999065512e-02,-6.123323904000000084e+01,-8.223447699999999827e+01
1.778279410000000027e+01,2.462309999999856558e-03,1.004119000000116557e-01,-6.103516712000000410e+01,-8.203564219999999807e+01
1.819700860000000020e+01,2.576649999999958141e-03,1.026650999999958458e-01,-6.083717316999999980e+01,-8.183678790000000447e+01
1.862087139999999863e+01,2.696249999999844604e-03,1.049641000000178792e-01,-6.063926100999999846e+01,-8.163790830000000653e+01
1.905460719999999952e+01,2.821340000000116532e-03,1.073118999999849166e-01,-6.044143430999999822e+01,-8.143899709999999459e+01
1.949844600000000128e+01,2.952170000000142736e-03,1.097062000000050830e-01,-6.024369690999999705e+01,-8.124004730000000052e+01
1.995262310000000028e+01,3.088999999999897383e-03,1.121497999999974127e-01,-6.004605329000000324e+01,-8.104105119999999829e+01
2.041737940000000151e+01,3.232099999999960005e-03,1.146420999999975265e-01,-5.984850751999999829e+01,-8.084200040000000342e+01
2.089296129999999962e+01,3.381740000000021951e-03,1.171838999999863518e-01,-5.965106440999999649e+01,-8.064288569999999368e+01
2.137962089999999904e+01,3.538229999999975561e-03,1.197772999999813237e-01,-5.945372866999999673e+01,-8.044369679999999789e+01
2.187761619999999851e+01,3.701859999999834727e-03,1.224203999999815551e-01,-5.925650536999999929e+01,-8.024442279999999528e+01
2.238721140000000176e+01,3.872949999999875104e-03,1.251158999999972821e-01,-5.905939970000000017e+01,-8.004505159999999364e+01
2.290867649999999855e+01,4.051829999999867482e-03,1.278634000000238302e-01,-5.886241731999999871e+01,-7.984557010000000332e+01
2.344228820000000013e+01,4.238840000000188013e-03,1.306624999999996817e-01,-5.866556390999999593e+01,-7.964596410000000049e+01
2.398832919999999902e+01,4.434339999999981075e-03,1.335145999999838295e-01,-5.846884559999999453e+01,-7.944621829999999818e+01
2.454708919999999850e+01,4.638699999999884582e-03,1.364209999999843603e-01,-5.827226869999999792e+01,-7.924631580000000497e+01
2.511886429999999848e+01,4.852320000000132083e-03,1.393802999999991243e-01,-5.807583979000000340e+01,-7.904623890000000586e+01
2.570395780000000130e+01,5.075580000000190495e-03,1.423929999999700158e-01,-5.787956584000000504e+01,-7.884596820000000150e+01
2.630267990000000111e+01,5.308909999999888996e-03,1.454602999999963231e-01,-5.768345404000000087e+01,-7.864548290000000463e+01
2.691534800000000160e+01,5.552729999999783672e-03,1.485815999999999804e-01,-5.748751202999999776e+01,-7.844476090000000568e+01
2.754228700000000174e+01,5.807510000000126738e-03,1.517572000000200205e-01,-5.729174766999999946e+01,-7.824377839999999651e+01
2.818382929999999931e+01,6.073700000000181731e-03,1.549880999999970754e-01,-5.709616914000000065e+01,-7.804251019999999528e+01
2.884031500000000037e+01,6.351790000000079317e-03,1.582721999999989748e-01,-5.690078499999999906e+01,-7.784092939999999317e+01
2.951209229999999906e+01,6.642279999999889384e-03,1.616110000000219316e-01,-5.670560444999999561e+01,-7.763900750000000528e+01
3.019951719999999895e+01,6.945709999999882811e-03,1.650033000000235006e-01,-5.651063667999999751e+01,-7.743671430000000555e+01
3.090295430000000110e+01,7.262590000000068713e-03,1.684488000000214925e-01,-5.631589149000000560e+01,-7.723401819999999418e+01
3.162277660000000168e+01,7.593500000000030781e-03,1.719473999999934222e-01,-5.612137909999999863e+01,-7.703088590000000124e+01
3.235936569999999790e+01,7.938999999999918344e-03,1.754988000000139436e-01,-5.592711017999999967e+01,-7.682728240000000142e+01
3.311311210000000216e+01,8.299699999999798905e-03,1.791020000000003165e-01,-5.573309580000000096e+01,-7.662317149999999799e+01
3.388441559999999697e+01,8.676219999999901233e-03,1.827552000000025600e-01,-5.553934745000000106e+01,-7.641851540000000398e+01
3.467368499999999898e+01,9.069189999999949237e-03,1.864587000000028638e-01,-5.534587718000000223e+01,-7.621327510000000416e+01
3.548133889999999724e+01,9.479269999999928586e-03,1.902106999999944037e-01,-5.515269748000000050e+01,-7.600741030000000364e+01
3.630780550000000062e+01,9.907139999999925450e-03,1.940089999999941028e-01,-5.495982157000000257e+01,-7.580087989999999820e+01
3.715352289999999869e+01,1.035350000000012649e-02,1.978540000000066357e-01,-5.476726279000000375e+01,-7.559364189999999439e+01
3.801893960000000305e+01,1.081905999999999146e-02,2.017418000000077427e-01,-5.457503550999999931e+01,-7.538565389999999411e+01
3.890451449999999767e+01,1.130457300000009546e-02,2.056723000000033608e-01,-5.438315440000000223e+01,-7.517687300000000050e+01
3.981071709999999797e+01,1.181079500000004057e-02,2.096426999999891905e-01,-5.419163465999999829e+01,-7.496725659999999891e+01
4.073802779999999757e+01,1.233850600000008235e-02,2.136495000000024902e-01,-5.400049230000000478e+01,-7.475676230000000544e+01
4.168693830000000133e+01,1.288850500000005006e-02,2.176904000000092765e-01,-5.380974392000000250e+01,-7.454534870000000524e+01
4.265795190000000048e+01,1.346161299999992789e-02,2.217633999999861771e-01,-5.361940664000000112e+01,-7.433297530000000108e+01
4.365158319999999748e+01,1.405866700000002467e-02,2.258648000000107459e-01,-5.342949851000000194e+01,-7.411960360000000492e+01
4.466835919999999760e+01,1.468052200000002916e-02,2.299896000000103413e-01,-5.324003807999999793e+01,-7.390519700000000114e+01
4.570881899999999831e+01,1.532805199999998091e-02,2.341362999999887506e-01,-5.305104458000000278e+01,-7.368972189999999500e+01
4.677351409999999987e+01,1.600214599999999487e-02,2.382981000000086169e-01,-5.286253812999999724e+01,-7.347314769999999839e+01
4.786300920000000048e+01,1.670370400000004141e-02,2.424723999999969237e-01,-5.267453951999999617e+01,-7.325544779999999889e+01
4.897788189999999986e+01,1.743364499999999762e-02,2.466521999999997661e-01,-5.248707052000000317e+01,-7.303660010000000113e+01
5.011872340000000037e+01,1.819289499999998672e-02,2.508335999999928845e-01,-5.230015346999999792e+01,-7.281658749999999714e+01
5.128613839999999868e+01,1.898239170000000364e-02,2.550097000000164371e-01,-5.211381168999999858e+01,-7.259539870000000406e+01
5.248074600000000345e+01,1.980307968000000196e-02,2.591750999999931082e-01,-5.192806931999999875e+01,-7.237302850000000376e+01
5.370317959999999857e+01,2.065590760000000914e-02,2.633222999999986769e-01,-5.174295140000000259e+01,-7.214947890000000541e+01
5.495408739999999881e+01,2.154182700000001338e-02,2.674437999999952353e-01,-5.155848389999999881e+01,-7.192475930000000517e+01
5.623413250000000119e+01,2.246178900000000977e-02,2.715312999999923704e-01,-5.137469374000000499e+01,-7.169888720000000149e+01
5.754399370000000147e+01,2.341674000000004696e-02,2.755779999999958818e-01,-5.119160881000000529e+01,-7.147188889999999617e+01
5.888436550000000125e+01,2.440761800000001980e-02,2.795722999999838976e-01,-5.100925799000000183e+01,-7.124379930000000627e+01
6.025595859999999959e+01,2.543535000000007873e-02,2.835064999999872271e-01,-5.082767136000000363e+01,-7.101466340000000343e+01
6.165950019999999654e+01,2.650084499999993959e-02,2.873695000000111577e-01,-5.064687976000000447e+01,-7.078453570000000639e+01
6.309573439999999778e+01,2.760499000000005143e-02,2.911503999999922598e-01,-5.046691536999999528e+01,-7.055348100000000500e+01
6.456542290000000150e+01,2.874864800000009879e-02,2.948375999999939268e-01,-5.028781133999999753e+01,-7.032157440000000292e+01
6.606934479999999610e+01,2.993265000000011611e-02,2.984185999999908745e-01,-5.010960223999999386e+01,-7.008890180000000214e+01
6.760829750000000615e+01,3.115776999999986252e-02,3.018802999999934400e-01,-4.993232374000000107e+01,-6.985555940000000419e+01
6.918309709999999768e+01,3.242476999999999165e-02,3.052088000000026113e-01,-4.975601264000000157e+01,-6.962165439999999705e+01
7.079457840000000601e+01,3.373431999999998432e-02,3.083894000000100277e-01,-4.958070719999999909e+01,-6.938730409999999438e+01
7.244359599999999944e+01,3.508705000000000851e-02,3.114065999999979795e-01,-4.940644712000000283e+01,-6.915263670000000218e+01
7.413102410000000475e+01,3.648353000000015278e-02,3.142440000000021882e-01,-4.923327325999999715e+01,-6.891779049999999529e+01
7.585775750000000528e+01,3.792421000000012477e-02,3.168843999999921834e-01,-4.906122815000000514e+01,-6.868291379999999435e+01
7.762471170000000598e+01,3.940947999999977469e-02,3.193097999999849890e-01,-4.889035595000000001e+01,-6.844816450000000430e+01
7.943282349999999781e+01,4.093962000000006540e-02,3.215012999999942167e-01,-4.872070208999999608e+01,-6.821371039999999653e+01
8.128305159999999319e+01,4.251481000000012500e-02,3.234385000000088439e-01,-4.855231414000000001e+01,-6.797972810000000266e+01
8.317637709999999629e+01,4.413507000000027602e-02,3.251013999999941007e-01,-4.838524127000000163e+01,-6.774640309999999488e+01
8.511380379999999946e+01,4.580029999999979395e-02,3.264680999999995947e-01,-4.821953453000000422e+01,-6.751392970000000560e+01
8.709635900000000674e+01,4.751025000000019816e-02,3.275166000000240274e-01,-4.805524703999999758e+01,-6.728251050000000077e+01
8.912509380000000192e+01,4.926450999999998359e-02,3.282217000000002827e-01,-4.789243390999999406e+01,-6.705235609999999724e+01
9.120108390000000043e+01,5.106242999999999199e-02,3.285609999999792308e-01,-4.773115285000000085e+01,-6.682368549999999630e+01
9.332543010000000550e+01,5.290323000000007880e-02,3.285083999999756088e-01,-4.757146381999999818e+01,-6.659672539999999685e+01
9.549925860000000455e+01,5.478585000000002481e-02,3.280369000000007418e-01,-4.741342936999999580e+01,-6.637171080000000245e+01
9.772372210000000337e+01,5.670901000000005965e-02,3.271220000000027994e-01,-4.725711486999999522e+01,-6.614888500000000704e+01
1.000000000000000000e+02,5.867115999999983345e-02,3.257338999999888074e-01,-4.710258888999999982e+01,-6.592849999999999966e+01
